FeatureID	FA4b	FA4c	FA5b	FA5c	FA6b	FA6c	FA1b	FA1c	FA2b	FA2c	FA3b	FA3c
PF07739.16	628.157	801.135	400.233	419.71	566.822	581.528	702.501	370.926	711.534	343.822	704.345	341.686
PF01808.21	396.693	106.768	163.827	204.046	279.664	108.534	185.629	100.897	218.63	174.554	269.545	373.489
PF00482.26	238.103	87.441	298.341	192.159	247.798	207.343	330.149	121.933	111.77	322.264	218.67	220.86
PF20188.1	144.065	0	107.722	82.055	63.761	0	254.205	90.432	186.068	0	82.502	0
PF03432.17	2837.197	1504	1981.807	2387.11	2049.285	2989.427	4172.4	2857.886	4233.727	1644.687	2759.252	2516.546
PF14283.9	413.899	153.164	266.701	780.065	383.677	984.739	1533.289	1243.78	1577.572	687.952	618.01	302.153
PF19044.3	763.277	737.489	638.074	738.432	796.326	1066.464	871.022	731.452	1590.851	520.504	995.219	594.912
PF12959.10	162.704	252.503	237.853	96.409	131.872	139.416	542.697	333.853	446.226	134.46	223.293	99.617
PF19478.2	1124.811	645.075	601.993	385.418	694.454	1089.54	1349.193	1183.727	1413.168	748.746	1114.281	366.615
PF02534.17	2514.094	798.302	1441.998	1521.622	1580.712	1830.51	2203.034	2823.762	3016.3	1384.589	1757.808	1377.632
PF06970.14	1481.794	658.169	639.114	790.333	1247.47	695.095	872.262	1563.553	1719.44	768.656	700.031	1283.128
PF19481.2	1596.28	1385.838	1091.451	1016.914	1166.307	1073.929	1650.342	1726.786	2858.223	937.683	1324.117	1767.464
PF01475.22	286.322	0	521.549	733.48	633.204	394.339	0	240.237	358.906	948.393	683.863	228.37
PF18765.4	212.046	0	153.736	58.896	280.076	145.089	248.15	277.023	437.985	0	146.57	0
PF00111.30	180.783	161.096	144.594	161.599	148.41	54.576	265.476	220.82	433.397	378.595	183.026	234.779
PF01799.23	21.258	0	0	6.787	95.024	0	172.133	20.448	248.037	0	4.405	0
PF01315.25	75.991	0	4.927	14.25	78.83	0	60.15	54.611	74.218	30.208	4.405	0
PF02738.21	75.991	0	4.927	14.25	78.83	0	60.15	54.611	74.218	30.208	4.405	0
PF20256.1	75.991	0	4.927	21.037	121.868	0	88.383	75.06	99.07	30.208	8.811	0
PF02595.18	160.554	107.334	86.704	154.993	245.698	218.39	124.385	200.241	137.217	351.168	185.349	166.843
PF06153.14	188.918	0	0	0	0	0	0	0	0	0	34.054	0
PF02386.19	532.156	266.667	715.061	714.572	422.79	675.09	494.767	601.142	454.418	637.045	552.134	897.211
PF00754.28	52.178	26.062	56.353	84.453	68.304	200.027	123.874	5.768	24.176	30.345	83.223	0
PF02368.21	105.29	219.453	325.811	265.964	244.065	223.125	277.951	304.062	273.533	291.679	273.538	255.427
PF08124.14	0	0	6.859	0	8.838	0	0	0	0	0	0	0
PF02278.21	0	0	6.859	0	8.838	0	0	0	0	0	0	0
PF02884.20	0	0	6.859	0	8.838	0	0	0	0	0	0	0
PF07554.16	198.799	130.312	243.299	341.196	246.425	595.006	31.443	26.594	39.097	30.345	223.042	0
PF08218.14	0	0	0	0	0	0	0	0	0	0	0	0
PF03977.16	102.953	268.178	291.437	287.685	71.227	181.11	157.505	88.226	264.455	177.849	79.252	338.677
PF13610.9	816.171	960.09	532.872	391.963	638.021	526.077	606.13	598.101	697.192	449.893	172.076	176.923
PF00251.23	884.619	619.579	446.913	393.738	477.26	597.608	335.146	466.669	379.476	660.834	570.648	470.562
PF08244.15	884.619	619.579	431.782	382.146	422.145	569.051	335.146	466.669	336.387	660.834	555.327	470.562
PF14264.9	84.812	256.972	222.925	163.867	168.048	145.089	74.449	97.648	65.703	233.528	147.897	166.428
PF13614.9	1568.134	826.127	1642.221	1606.464	1607.707	1455.685	1639.108	1626.633	1687.764	859.348	1700.011	1691.332
PF01503.20	192.409	389.488	148.221	226.252	232.962	213.933	169.397	141.35	298.305	52.967	159.168	75.495
PF18073.4	90.36	89.456	201.546	204.487	215.107	121.906	210.251	222.751	160.765	73.186	189.182	173.865
PF13481.9	656.21	457.665	894.459	764.776	875.306	991.307	2202.815	1178.233	1132.296	728.802	765.117	693.403
PF13541.9	410.034	170.161	382.639	352.191	424.794	296.383	444.065	423.515	354.898	118.429	269.419	377.722
PF07470.16	265.034	0	198.924	220.85	84.004	217.622	0	89.844	27.379	233.528	220.89	41.613
PF00370.24	664.283	1373.94	1100.231	1120.863	1218.773	976.378	719.426	654.265	625.421	1433.197	1079.895	746.465
PF02782.19	664.283	1373.94	1100.231	1120.863	1218.773	976.378	719.426	654.265	625.421	1433.197	1079.895	746.465
PF04221.15	1021.952	499.655	799.765	766.127	703.635	338.547	845.963	543.151	411.636	702.988	460.02	602.275
PF13738.9	0	0	0	0	0	0	64.345	0	0	0	0	0
PF00950.20	39.367	0	0	0	51.986	0	0	32.219	39.741	81.424	0	0
PF02872.21	219.402	126.598	153.397	178.455	165.592	235.9	91.738	245.692	161.844	207.096	141.192	245.984
PF06619.14	0	0	0	0	70.925	0	0	0	0	0	0	0
PF00375.21	160.803	93.673	118.039	86.496	234.403	172.11	500.603	203.334	332.009	56.503	91.233	114.809
PF01933.21	0	0	0	16.683	0	0	0	0	0	0	0	47.142
PF07261.14	340.245	235.065	316.534	562.652	276.165	517.738	272.479	356.402	295.939	641.027	609.68	456.838
PF03170.16	0	0	0	0	0	0	0	0	0	0	0	0
PF04245.16	91.42	369.217	132.548	126.943	147.572	146.304	142.623	63.785	125.87	201.329	222.057	191.307
PF18828.4	0	0	38.714	40.69	30.083	25.081	93.234	29.478	106.378	20.631	139.121	189.008
PF07275.14	253.345	147.372	396.978	323.63	324.239	334.069	291.739	500.61	583.62	253.781	493.49	428.876
PF08401.14	482.908	250.929	428.923	320.185	391.678	360.962	627.979	436.486	963.724	418.621	534.821	623.706
PF14191.9	369.42	237.205	384.582	431.709	574.631	557.023	1014.885	559.449	880.186	297.96	674.068	698.785
PF14195.9	350.407	211.206	382.797	358.849	700.547	632.563	938.358	577.575	697.385	183.788	575.18	419.481
PF03460.20	218.466	472.774	224.417	151.703	149.562	171.833	455.993	159.201	150.416	213.893	222.79	257.213
PF01077.25	218.466	472.774	224.417	151.703	149.562	171.833	455.993	159.201	150.416	213.893	222.79	257.213
PF14697.9	56.323	129.556	224.575	156.413	200.08	38.538	131.79	117.874	87.24	124.024	186.059	265.188
PF03448.20	489.516	281.65	277.346	289.702	613.387	410.74	161.299	392.47	107.424	615.419	502.244	521.251
PF01769.19	138.517	139.881	200.992	172.706	315.141	235.452	161.299	289.603	71.176	228.86	321.838	163.1
PF00239.24	7670.857	6191.764	6708.915	6986.259	6953.458	7853.234	11011.378	8465.896	11644.6	5989.349	7497.545	7918.383
PF07508.16	8767.927	7336.493	7548.501	7791.785	7758.979	8318.038	11834.725	9079.683	12102.559	6598.623	7683.134	8258.357
PF13408.9	6993.546	6104.323	5873.973	6332.713	6489.619	7255.967	9673.566	7461.675	10098.415	5088.464	6550.122	7254.826
PF03596.16	0	0	0	0	0	0	0	0	0	0	74.057	0
PF01022.23	230.872	699.529	306.319	295.511	233.923	329.974	1149.374	546.778	450.684	96.974	588.053	732.325
PF14284.9	0	57.979	10.362	0	21.492	0	0	0	36.554	0	0	0
PF10626.12	0	0	0	0	0	0	0	0	55.032	0	0	0
PF13595.9	0	0	0	0	26.83	0	0	0	0	0	0	0
PF12508.11	0	0	18.882	0	137.581	0	0	0	0	0	0	0
PF13150.9	0	0	0	0	0	0	0	0	0	0	0	0
PF07863.14	0	0	21.899	0	106.387	0	70.691	0	0	0	22.176	0
PF13605.9	0	0	0	0	42.956	0	0	0	50.38	0	0	0
PF12992.10	0	0	0	0	0	0	0	0	0	0	0	0
PF12991.10	0	0	4.509	0	90.591	0	0	0	0	0	0	0
PF13572.9	0	0	0	57.719	0	142.188	243.189	0	107.311	0	0	0
PF01656.26	86.277	0	58.342	104.062	109.283	89.339	221.303	143.881	238.042	0	17.862	97.415
PF19514.2	472.279	953.92	85.608	412.317	346.582	430.872	0	395.459	447.143	346.774	404.569	679.606
PF14293.9	0	0	0	0	0	0	0	0	9.4	0	0	0
PF12696.10	545.247	279.761	329.122	277.954	272.926	64.344	976.804	252.974	447.529	194.807	420.669	327.669
PF07693.17	0	0	14.656	4.666	35.6	15.036	0	33.85	0	0	29.076	0
PF13173.9	48.375	0	127.057	159.305	61.387	34.017	98.669	89.649	345.127	114.413	18.16	30.262
PF13635.9	48.375	0	110.502	125.203	21.135	34.017	0	51.753	355.67	114.413	18.16	0
PF00158.29	175.702	94.618	271.12	160.136	281.503	325.815	284.261	223.965	137.088	245.097	283.665	303.572
PF02954.22	0	0	0	10.475	14.122	11.751	37.534	0	0	0	65.944	83.74
PF02384.19	1345.148	907.587	1019.673	1046.384	1156.206	871.833	1011.201	1324.451	833.251	1334.849	1262.658	960.989
PF08989.13	0	0	0	0	0	0	0	0	0	0	0	0
PF13342.9	0	0	30.623	25.816	37.192	0	0	0	43.62	93.027	0	0
PF13351.9	0	0	0	0	0	0	0	0	0	0	0	0
PF13101.9	0	0	0	0	0	0	0	0	0	0	0	0
PF12728.10	945.867	0	112.434	94.322	0	900.411	398.652	316.798	220.819	0	435.968	232.994
PF17293.5	0	0	0	17.029	0	0	58.727	0	0	0	0	0
PF13102.9	440.268	211.143	280.069	119.134	233.25	138.882	380.45	182.39	394.284	378.492	231.807	151.162
PF07549.17	194.217	56.028	332.23	167.538	195.441	240.464	163.524	93.355	157.595	160.137	239.347	108.864
PF02355.19	388.433	112.056	644.391	345.257	390.882	449.278	327.048	186.709	315.189	297.617	478.695	217.728
PF00227.29	0	0	0	32.985	0	0	0	0	0	0	0	0
PF13823.9	0	0	0	0	0	0	71.312	0	0	0	0	0
PF00732.22	0	0	0	0	0	0	0	0	0	0	0	0
PF05199.16	0	0	0	0	0	0	0	0	0	0	0	0
PF13384.9	0	0	0	0	23.948	167.269	143.061	0	0	134.631	246.797	95.947
PF18008.4	0	0	0	0	0	0	0	0	0	0	0	0
PF07282.14	180.003	243.564	212.993	123.506	116.68	221.674	211.527	135.634	260.302	203.423	333.349	217.459
PF01965.27	330.458	197.042	244.972	294.568	405.8	819.837	0	290.582	545.263	621.804	220.204	484.898
PF03176.18	607.305	478.943	721.615	540.74	657.317	850.1	1073.284	565.635	816.543	578.208	564.446	381.636
PF14281.9	0	0	0	44.612	21.574	0	73.245	0	32.32	0	0	0
PF19504.2	0	0	0	0	0	0	0	0	0	0	0	0
PF20071.2	230.872	0	226.733	36.526	101.652	559.433	0	0	261.88	0	84.756	0
PF04650.20	38.214	0	22.17	16.813	20.86	0	61.098	10.205	0	31.032	24.876	20.403
PF01385.22	0	57.035	20.476	7.844	24.868	0	106.183	0	21.81	0	10.367	0
PF07564.14	0	0	0	0	0	0	0	96.03	0	0	208.063	0
PF01468.20	0	0	0	0	0	0	0	5.82	0	0	14.704	0
PF20585.1	5.392	0	5.288	4.052	0	0	0	0	0	0	0	0
PF18957.3	45.352	0	0	5.437	0	0	0	0	0	0	0	0
PF08428.13	41.954	0	0	25.938	99.196	0	539.56	0	0	11.671	6.019	3.767
PF01719.20	0	0	0	18.38	25.622	0	0	0	0	0	10.688	0
PF00910.25	0	0	0	18.38	25.622	0	0	0	0	0	10.688	0
PF05713.14	1205.82	763.111	763.379	1061.716	1742.09	1190.866	631.7	1135.875	2179.83	1114.812	818.921	785.754
PF00311.20	45.507	0	0	0	0	0	0	0	0	0	0	0
PF09424.13	0	0	0	19.496	0	0	82.145	0	0	152.55	0	0
PF00990.24	1800.595	1463.899	2361.124	2194.18	1941.045	1902.787	975.053	1881.16	1533.807	2022.012	2074.954	2490.223
PF17137.7	0	52.251	0	30.967	0	6.59	0	36.943	18.333	0	31.525	0
PF19567.2	0	493.737	59.087	22.457	71.762	167.269	0	102.346	0	89.731	29.911	63.948
PF01451.24	585.642	0	448.631	145.193	229.463	183.648	304.943	221.799	412.698	286.976	362.849	614.801
PF00312.25	0	471.578	169.296	355.957	102.805	0	136.604	286.119	482.28	375.162	85.717	274.876
PF14559.9	75.399	177.841	207.49	171.191	290.753	225.919	248.514	159.867	136.412	242.419	282.841	224.603
PF02325.20	0	0	0	0	0	0	0	0	0	0	0	0
PF02381.21	0	582.941	311.065	400.82	620.263	197.489	328.653	548.984	367.79	317.87	845.045	453.021
PF04085.17	71.659	289.456	104.186	99.785	221.969	246.883	341.712	181.163	186.326	157.837	158.768	170.513
PF06723.16	465.671	751.78	427.262	560.696	630.281	508.226	582.712	378.625	241.213	337.574	285.725	554.13
PF01809.21	0	0	94.162	223.352	114.361	372.479	248.15	108.74	0	0	95.352	0
PF00231.22	214.508	570.98	128.119	374.588	297.835	266.184	237.681	177.249	183.026	77.854	309.331	138.686
PF00672.28	5430.68	6923.084	5981.424	5713.441	5326.661	5379.433	5077.455	5816.838	5471.08	5948.122	5492.918	6278.743
PF13350.9	38.775	0	0	20.18	34.008	0	160.679	123.303	0	0	0	0
PF04198.16	67.918	0	12.306	0	0	0	78.206	0	0	0	74.79	26.641
PF03668.18	217.75	291.47	170.256	368.735	222.381	172.771	168.886	478.7	111.77	556.239	238.398	311.449
PF03729.16	316.432	639.095	286.793	527.365	557.298	433.027	0	331.191	817.026	696.98	290.416	496.714
PF08860.13	0	0	0	61.398	0	0	0	0	0	0	81.152	0
PF00471.23	0	839.347	0	0	182.98	0	0	0	329.193	0	0	0
PF00708.21	0	0	40.94	0	0	0	0	10.126	0	0	0	18.984
PF18719.4	0	0	0	0	18.088	0	0	0	0	0	0	0
PF14794.9	48.094	0	0	0	0	0	0	0	0	0	35.312	0
PF01230.26	151.67	612.654	192.461	189.579	274.23	305.618	354.989	159.462	39.161	145.753	334.093	119.041
PF13616.9	0	0	16.487	31.937	0	0	71.312	0	0	0	0	0
PF06133.14	748.814	0	237.536	233.983	164.851	0	1088.896	235.122	96.672	206.169	137.45	0
PF07537.14	112.709	0	0	16.12	0	0	0	0	0	0	0	0
PF01293.23	155.068	297.766	352.039	254.094	389.469	104.119	509.723	284.853	412.811	285.5	323.886	409.427
PF04973.15	40.427	0	0	49.286	19.721	58.991	100.894	0	0	0	0	0
PF13245.9	78.609	64.778	50.047	58.498	25.993	0	85.537	147.509	61.712	35.323	52.293	46.799
PF04131.17	89.176	180.107	177.827	260.094	98.167	91.536	0	262.004	184.217	294.665	360.148	209.998
PF12229.11	592.157	793.077	838.773	825.603	898.651	829.328	420.392	700.16	533.98	916.228	742.438	581.799
PF03734.17	320.889	564.559	439.319	422.004	403.673	413.661	235.31	425.694	282.949	443.027	346.692	324.757
PF06570.14	37.372	0	0	0	0	0	0	0	0	0	0	0
PF02195.21	2456.556	1548.633	2058.161	2453.737	2159.899	2600.057	3136.905	3548.807	3435.549	2274.008	2334.269	2227.946
PF17762.4	137.613	209.443	227.457	201.804	272.665	235.409	80.54	345.689	106.539	695.504	202.078	108.008
PF02674.19	0	505.635	181.522	208.608	165.345	85.65	292.979	80.658	64.641	275.716	45.954	294.74
PF03358.18	1366.218	751.906	1494.802	1056.071	991.451	986.957	2046.769	1053.052	1330.371	1189.817	1249.305	950.836
PF01661.24	118.319	423.482	467.603	443.033	218.442	499.994	191.903	497.165	444.519	737.692	296.447	263.94
PF03590.18	524.114	373.938	290.601	136.96	190.116	231.911	72.151	180.772	127.367	271.631	237.608	459.676
PF04914.15	385.503	0	266.453	329.777	220.638	45.725	78.206	139.862	151.285	277.398	196.231	185.607
PF00550.28	522.337	150.771	557.076	419.113	285.744	380.647	1043.264	119.819	446.95	328.443	422.271	294.765
PF01470.20	96.656	0	87.179	26.717	0	0	0	0	49.913	0	0	0
PF06149.15	46.162	0	0	0	40.485	0	104.359	0	0	0	0	0
PF01276.23	361.939	343.973	285.584	218.798	224.975	116.532	150.429	192.229	87.948	140.673	171.95	233.948
PF03711.18	361.939	343.973	285.584	218.798	224.975	116.532	150.429	192.229	87.948	140.673	171.95	233.948
PF06838.14	118.35	286.812	182.426	152.214	261.082	228.52	55.408	240.303	207.765	260.647	174.673	130.025
PF00011.24	0	0	0	0	0	0	0	0	76.648	0	0	0
PF00383.26	0	262.323	302.093	347.43	385.928	415.026	398.87	259.211	362.736	500.594	495.813	0
PF19276.2	0	0	0	0	0	0	0	0	0	0	0	0
PF09148.13	558.837	279.761	326.444	252.553	182.98	94.778	163.196	320.164	143.543	305.135	78.097	108.717
PF02515.20	22.941	0	0	51.685	0	34.934	0	0	0	0	0	0
PF06161.14	199.765	0	165.07	160.958	305.616	56.645	0	242.612	85.501	455.866	106.372	129.952
PF03547.21	0	381.744	48.454	0	0	90.257	0	28.239	70.146	145.273	29.042	0
PF01648.23	170.372	370.035	383.068	186.177	168.474	114.655	98.049	70.153	86.531	92.272	215.318	230.18
PF00181.26	371.041	0	210.145	259.626	411.166	484.254	444.065	279.633	330.4	653.591	190.807	57.833
PF03947.21	371.041	0	210.145	205.682	325.653	484.254	216.78	279.633	330.4	653.591	190.807	57.833
PF00203.24	0	0	201.67	184.195	243.324	151.252	258.691	192.542	570.775	0	121.728	173.498
PF00366.23	238.851	0	309.167	33.954	215.272	161.575	559.039	202.342	123.343	269.229	314.114	383.74
PF00380.22	0	0	113.723	243.298	69.319	323.149	0	234.691	81.3	346.739	173.38	123.567
PF13671.9	59.721	0	0	33.166	0	0	0	0	61.663	0	0	0
PF07885.19	0	0	0	0	0	0	0	16.573	20.442	0	14.532	0
PF00389.33	835.59	1082.973	601.293	798.427	603.972	524.051	516.58	691.873	855.286	645.867	918.21	1207.829
PF06103.14	0	0	0	0	0	0	0	0	0	0	52.98	0
PF04205.17	1005.183	622.979	517.56	294.282	1053.579	907.769	790.008	472.019	663.15	652.389	550.132	540.357
PF02502.21	418.387	0	89.789	135.575	0	381.692	647.968	265.462	108.019	230.37	144.647	109.451
PF09364.13	0	0	0	0	0	8.872	0	0	0	0	9.509	0
PF03894.18	0	0	0	0	0	8.872	0	0	0	0	9.509	0
PF09363.13	0	0	0	0	0	8.872	0	0	0	0	9.509	0
PF05595.14	185.52	0	0	0	0	0	0	0	0	0	0	0
PF07435.14	0	0	0	0	0	0	0	0	0	0	0	0
PF02590.20	0	0	23.538	342.685	142.948	177.186	455.956	54.376	0	143.042	190.716	0
PF02566.22	0	0	0	42.127	0	0	0	0	0	0	0	0
PF01435.21	0	0	0	19.436	0	0	0	0	0	0	12.839	0
PF02311.22	2186.597	3568.089	2120.786	2185.903	1920.198	1791.054	1515.781	2280.977	2198.711	2267.761	2423.957	2506.027
PF00763.26	74.464	150.394	256.226	144.803	81.986	0	261.464	171.272	96.157	164.05	177.282	233.825
PF02882.22	74.464	150.394	256.226	144.803	81.986	0	261.464	171.272	96.157	164.05	177.282	233.825
PF01726.19	225.293	0	73.133	154.093	66.616	243.705	236.076	42.228	168.427	111.083	148.126	0
PF12917.10	0	0	39.233	29.6	0	0	0	45.307	55.885	0	35.484	84.938
PF04343.16	0	0	0	0	0	0	200.985	0	0	0	0	0
PF06305.14	0	0	0	0	0	0	0	0	0	0	0	0
PF02224.21	282.083	0	238.61	139.895	289.793	193.011	110.05	118.096	194.213	0	224.369	0
PF02146.20	257.958	522.443	78.15	95.794	265.748	294.741	100.493	288.637	177.924	94.949	204.722	169.192
PF03572.21	382.168	192.95	138.549	212.288	220.844	228.798	55.918	189.985	123.343	263.05	273.607	262.448
PF01471.21	826.551	1358.076	614.932	607.238	687.07	960.724	659.568	463.132	642.466	572.132	532.933	772.813
PF04298.15	0	177.841	63.845	48.914	96.918	60.249	305.345	73.728	68.198	193.949	145.46	207.331
PF05525.16	0	0	0	0	10.211	0	0	24.167	0	0	0	0
PF02660.18	47.658	288.763	34.555	203.916	167.87	65.218	113.114	322.135	221.27	0	104.976	74.81
PF18297.4	0	0	0	5.117	0	0	0	0	0	0	0	0
PF00082.25	1155.575	1282.974	875.52	807.855	745.259	1168.174	377.24	823.149	617.807	1224.075	773.391	683.03
PF02225.25	38.214	0	33.708	22.639	9.607	14.929	12.767	10.518	16.917	12.015	8.01	0
PF06280.15	145.125	55.713	53.211	18.908	9.607	65.432	45.048	45.177	16.917	42.394	18.137	0
PF09136.13	65.799	55.713	33.945	24.907	24.703	33.804	45.048	45.177	16.917	42.394	18.137	0
PF20434.1	0	0	15.504	35.625	0	14.63	25.023	53.698	22.084	0	47.087	67.104
PF19890.2	511.147	147.75	264.328	546.653	384.789	249.613	426.921	425.055	150.351	401.766	294.341	285.933
PF05598.14	1574.804	1186.215	1709.693	2129.795	1338.953	1143.69	1749.121	1641.248	4953.421	1772.865	1887.66	1478.717
PF01609.24	4126.395	1562.042	2671.579	3626.077	2662.878	3291.782	3312.139	3827.657	4460.115	3594.028	3364.492	3007.634
PF00027.32	331.58	228.266	474.587	779.719	603.725	290.518	964.11	535.06	531.212	383.058	500.688	529.031
PF13007.10	650.038	1011.585	1041.505	1000.569	906.267	1030.08	1016.819	1014.165	1227.728	1581.628	1828.936	2145.821
PF03050.17	1013.193	1347.752	1248.147	1125.019	1620.113	1365.535	1781.475	1811.476	1523.071	1539.028	1843.64	2733.883
PF02110.18	151.67	153.164	82.478	52.663	100.17	155.667	443.737	190.507	117.484	167.036	69.606	29.772
PF02581.20	388.402	0	138.944	53.944	42.75	66.434	340.909	325.214	300.864	53.482	71.3	0
PF16338.8	0	0	0	23.782	0	6.59	0	9.852	4.974	0	7.072	0
PF13802.9	30.11	0	11.334	0	0	0	17.618	38.769	8.209	0	0	0
PF02661.21	225.791	788.166	744.429	574.149	604.151	581.954	530.441	478.439	510.078	546.833	791.333	402.357
PF13443.9	2089.847	461.191	822.636	929.318	1528.04	892.285	2223.023	2093.145	1687.957	354.806	1393.643	529.055
PF12320.11	55.419	0	341.507	153.911	170.779	189.577	130.586	127.596	57.237	180.905	172.911	304.428
PF01773.23	0	0	0	0	0	0	0	0	0	0	0	0
PF07662.16	0	0	0	0	0	0	0	0	0	0	0	0
PF02574.19	25.465	206.862	151.996	151.599	111.602	263.369	132.519	214.178	111.77	98.485	181.138	349.075
PF01156.22	265.782	266.919	347.225	368.302	421.706	314.981	309.321	334.101	272.986	220.758	387.061	621.21
PF02737.21	148.678	149.89	228.88	391.755	290.506	101.56	261.464	108.805	150.641	75.795	299.696	522.034
PF00725.25	148.678	149.89	228.88	391.755	290.506	101.56	261.464	108.805	150.641	75.795	299.696	522.034
PF13192.9	0	0	59.788	0	0	0	0	0	0	0	0	0
PF10417.12	0	0	0	0	0	0	0	0	0	0	0	0
PF01717.21	0	55.965	0	0	0	0	0	0	0	0	0	0
PF04199.16	0	0	33.335	0	0	0	0	65.103	63.498	0	0	0
PF02449.18	0	0	11.142	17.159	0	0	0	19.456	15.742	0	0	0
PF08532.13	293.335	311.804	190.235	291.589	122.348	169.018	108.408	206.896	111.416	153.031	124.68	72.707
PF08533.13	0	0	11.142	17.159	0	0	0	12.762	15.742	0	0	0
PF01746.24	217.376	87.819	154.73	175.078	172.262	118.984	101.733	161.929	134.69	71.813	151.616	320.623
PF01782.21	0	248.348	130.989	196.756	311.902	201.968	0	98.861	182.913	0	130.79	92.669
PF05239.19	266.405	248.348	227.57	196.756	449.264	415.432	0	98.861	182.913	293.395	228.591	92.669
PF04297.17	0	0	0	143.773	238.671	295.168	394.311	257.502	443.2	298.51	120.057	264.454
PF03591.17	177.635	0	80.625	272.396	190.967	244.111	0	263.139	46.26	197.279	130.836	69.11
PF02620.20	234.799	0	236.361	146.734	155.066	406.965	137.37	147.444	121.25	129.276	323.245	140.667
PF13242.9	308.858	527.794	402.414	630.136	487.21	393.379	449.208	437.738	459.682	242.179	380.619	364.462
PF01121.23	365.461	210.891	189.274	101.508	0	214.338	0	124.908	288.872	251.687	76.666	0
PF01149.27	0	0	0	0	0	0	0	0	0	0	0	0
PF06831.17	0	0	0	0	0	0	0	0	0	0	0	0
PF05975.15	0	242.619	0	0	0	0	0	0	0	0	0	40.365
PF00639.24	131.348	347.813	331.755	239.152	151.648	274.928	82.984	167.527	148.211	189.658	75.511	427.995
PF01725.19	261.044	0	378.944	246.969	137.925	142.892	184.243	131.811	242.645	114.996	307.26	163.908
PF01256.20	19.855	80.265	129.633	132.423	209.92	95.14	47.675	149.701	123.954	87.5	159.74	343.032
